plateifu,300kpc1500cz_count,0th_kpc_1500cz,1th_kpc_1500cz,2th_kpc_1500cz,3th_kpc_1500cz,4th_kpc_1500cz,5th_kpc_1500cz,6th_kpc_1500cz,
153264,1,37.38308898,770.8137618,1130.523075,1916.981439,1917.486896,1957.896367,2219.491903, 
153845,2,0.227472231,137.6235038,382.5908781,465.7065186,974.0269088,1007.277849,1134.244644, 
154273,1,21.20857786,509.031384,515.1182805,639.881416,891.6311994,892.7169447,924.3377582, 
155011,2,0.095453538,36.70773992,302.0850971,342.0794516,407.6274368,447.2045277,591.4471886, 
155074,1,0.156586683,871.5580851,1037.691269,2119.486588,2137.133671,2300.255367,3347.064414, 
155426,2,0.795383283,152.5718872,482.7132978,757.8350244,893.2806349,1165.927244,1170.367024, 
155761,2,0.075819741,164.0774616,909.9101335,1230.163795,1299.924726,1334.490575,1562.053071, 
155791,6,19.91119966,94.43701748,162.9810222,203.4096032,236.5990179,294.2121807,348.3265774, 
155944,5,0.041868865,26.79503409,107.4197023,161.6317142,200.4848792,336.1488892,407.8828185, 
155955,5,0.118121291,26.25271813,52.55148962,131.9928542,165.0285533,377.0925448,635.164663, 
156253,2,1.04270266,149.4320514,1140.328225,1311.327122,1945.037975,2218.64975,2992.958951, 
156763,1,0.120871294,3285.037695,3384.680221,4504.087657,5683.927191,5877.412279,6116.079, 
156925,4,13.88833867,155.930169,182.753712,291.037211,424.0526064,438.4323932,452.6409092, 
157702,1,1.136683094,327.733876,462.1088208,680.4620621,716.7754355,769.6162764,1485.385455, 
157736,1,0.593133251,3876.242914,3882.327129,6126.016328,6129.186483,6138.422305,7059.5734, 
158130,1,0.225076346,1799.916304,2357.127716,3161.713012,3300.616775,3415.537657,3450.879753, 
158829,2,0.237700945,15.84250345,1997.516782,2533.012218,3124.849225,3178.653185,3710.46392, 
159133,6,0.084691105,165.3597804,195.6583523,262.1424558,272.1979201,289.168665,336.1664407, 
159490,2,0.215353847,271.5953785,322.6925165,349.9835555,1752.756626,2041.96522,3187.930699, 
160280,0,749.5441415,754.5789118,1155.053756,1424.415465,2002.322353,2640.961359,2793.755516, 
160312,0,317.2695738,588.4253687,710.3967402,751.8834779,753.0836821,781.235497,896.6972558, 
162129,2,0.049059421,161.1708613,373.954703,790.1697387,967.6691799,986.3364231,1090.951393, 
163457,1,0.185059515,1346.925264,2682.579618,3403.546717,3711.782097,3834.366302,3897.986381, 
163551,1,0.06122994,801.5991137,1599.595983,4041.458436,5320.687382,5465.81033,5702.069682, 
163558,1,0.173668138,810.4279433,2425.16369,4197.897083,4776.740098,5349.933427,5563.0106, 
164005,3,0.742646148,26.47206925,290.003919,306.4239309,359.6873107,806.894884,1014.563554, 
164029,2,0.735356631,27.63314154,311.1972835,337.4649258,353.8963857,844.2242393,1001.0084, 
164039,3,0.205715489,71.56727133,271.4931007,310.8352582,370.6162202,668.0360659,788.8156661, 
164256,3,0.059090943,88.02537278,128.886891,413.2314774,432.7182136,607.3450818,749.8456927, 
165059,5,0.033439172,7.01E+01,167.2019188,257.1056608,291.3866352,315.0760602,326.7816867, 
165460,3,0.105103364,8.575446986,151.6179533,349.5722307,4.63E+02,680.5500417,744.5020059, 
166236,2,0.740280737,265.4514526,432.6460699,458.1288284,1078.333993,1839.43012,2074.741309, 
166591,2,0.322950115,185.6414684,452.0462691,1228.273338,1488.495094,3302.937886,4420.782365, 
167619,0,644.0409295,2877.901801,3034.490109,3201.022998,3365.515094,3780.019582,3780.753383, 
168216,2,55.02701936,123.8670336,1401.616397,1419.068433,1419.871147,1464.815476,1577.978658, 
169104,2,0.654595317,246.2320035,394.6127875,415.1231258,586.2697617,1083.246996,1319.746072, 
169518,2,0.111290749,17.17428677,1325.240635,1437.519372,1549.163478,1577.721343,1596.675668, 
170540,3,0.23033512,54.85248792,152.393832,341.0415003,345.3942345,393.9478294,4.01E+02, 
171075,1,0.150881783,782.4018359,853.1439384,993.9573957,1030.903043,1279.461021,1866.016105, 
171734,3,0.340337658,171.3284588,243.0637318,314.6463557,345.8895506,378.7268596,481.4055999, 
172633,1,110.8384592,362.7472105,673.1161222,783.4368674,947.4270289,1028.89548,1977.396955, 
172657,1,0.689352827,806.4219681,982.8669832,1862.34595,2255.55296,3021.140865,3188.644722, 
172924,7,0.39389481,104.4138961,110.4605248,137.1844574,189.3217524,215.1732845,269.3755815, 
172956,2,0.229287058,254.6591421,621.4831312,867.4909909,874.739611,1078.563043,1205.595754, 
173323,3,0.097482978,63.60126292,259.7087278,630.643402,633.2698313,659.6724632,844.1018492, 
173535,3,15.1463033,253.167159,282.1358046,304.9011898,312.4533574,355.7185125,517.3717402, 
174394,3,0.103590201,77.08346463,148.8993893,360.5440175,454.8019504,2.24E+03,2713.976114, 
174904,1,0.169213011,482.454879,2292.311869,2800.827459,2913.754636,3145.97091,3501.029235, 
175757,1,0.288894216,912.4983667,2356.89016,2488.325802,3374.774089,3380.62519,4161.374883, 
175947,5,32.91980778,171.0963439,244.3229559,252.4126037,284.5336311,317.385673,358.0321533, 
175959,2,0.709676855,264.4187121,317.6046123,362.150886,654.7371533,1039.924243,1443.157328, 
176219,1,0.186981035,638.0714373,2555.001097,2577.702731,2595.614726,2806.07743,3753.806212, 
176251,2,17.80169882,154.8388134,2073.76054,3084.695055,3176.490206,3442.185122,3549.559016, 
176254,2,0.008860716,144.1541969,2066.592349,3091.104226,3175.716651,3442.105199,3551.791386, 
176590,0,855.6102595,1131.07929,1137.052321,1332.699016,1337.171982,1540.591863,1549.972291, 
176755,3,0.061236555,168.8406469,233.4240373,324.5560063,1364.154385,1495.411246,2595.969457, 
177503,2,0.264075903,171.76959,464.7132981,1054.936335,1299.908486,1358.907318,1472.63897, 
177873,2,15.12776967,246.0730415,577.1660242,590.7470151,693.3891656,902.0749973,1086.703541, 
179180,2,0.887306244,136.9000647,379.7838171,531.7653037,566.4698445,929.9545168,1080.879571, 
180020,1,31.81345644,1085.546698,1420.518901,2032.485499,2144.546017,3000.390277,3007.758648, 
180662,9,0.080586594,42.02158396,118.3815488,141.6322209,1.48E+02,154.5539103,205.5266705, 
180997,2,0.05223963,35.50581836,501.7063476,780.4895158,1237.783081,1333.737538,1437.09769, 
181025,2,0.060924321,35.65182384,521.0092266,770.8769868,1223.402748,1324.497828,1475.948866, 
181128,1,50.95459972,394.7618648,482.5237679,625.8897848,1139.464466,1250.613316,1782.300351, 
181304,2,0.040835307,147.2748498,483.4048623,617.9440801,3587.404543,4.22E+03,4269.673574, 
181354,4,0.235247912,22.10529195,108.38059,159.7114325,548.2540393,578.2238144,1504.091942, 
181518,1,0.71207433,590.2017587,733.7904165,822.3038068,823.6897417,1036.851824,1130.05847, 
181567,7,0.04625157,18.72661813,70.85008621,189.341516,246.9141352,247.2754474,263.2598893, 
181672,4,0.328305656,89.94838738,116.391559,294.7197443,756.1955684,1060.161091,1578.119333, 
182146,3,5.763459857,7.520138782,292.1706987,5.12E+02,571.6179078,1389.05897,1540.200193, 
182155,1,0.13884747,1270.839175,2246.794266,3976.575811,4056.909793,4907.940249,5212.342576, 
182745,3,0.098965148,184.4386563,209.0322665,420.648746,558.290988,763.0182551,974.5689421, 
182991,5,0.051660756,16.66091315,144.8497993,178.0621675,279.7545491,419.7028673,1289.54285, 
183176,3,0.191714253,254.8089262,280.2907779,347.8123568,508.8368765,511.3362316,580.5911746, 
183649,0,967.8313283,1105.794135,1237.579416,1297.287653,1557.554586,1675.205122,1788.68655, 
183894,2,0.110237503,203.7055577,350.1601947,927.6376586,1056.170727,1462.603854,1528.070645, 
184025,4,0.09815633,53.72391316,200.6930396,247.354091,300.7912077,338.2203171,416.1861242, 
185204,1,0.686174161,391.5323082,689.9308186,1731.049314,1970.0786,2098.488154,2114.040914, 
185453,4,0.071217104,144.1438927,151.3559563,269.8871901,665.7145994,698.4998466,724.6177278, 
185641,2,0.224765793,254.8272807,412.3046231,526.7224352,1013.203037,2005.982528,2325.923511, 
186158,0,575.9112019,762.1165558,1879.661161,3198.482118,4025.699087,4124.697174,4605.089938, 
186450,3,0.147664959,130.7569203,245.3511427,416.2094096,462.8430066,556.7170322,658.2595521, 
186866,3,0.482245885,23.99808124,146.2317591,693.3494309,1540.946522,1626.732442,1631.833172, 
187154,2,1.274416728,264.3040094,446.6634311,663.3365896,818.4584091,928.5168704,1.22E+03, 
187383,2,0.13365153,10.91437141,432.7348218,475.0771588,611.1281769,1398.613348,2148.736407, 
189429,10,21.80129519,31.92606028,41.2612958,128.005066,135.6345449,152.0263372,170.4064463, 
189579,0,3292.238804,3572.418407,3590.027748,3970.651449,4233.052364,4755.458923,5050.759195, 
189793,1,0.147089437,384.9528568,1374.453604,1378.908075,1449.828088,1743.780815,1905.834646, 
190874,2,0.124303682,147.0355984,7.11E+02,1136.835521,1413.630836,1838.080384,1929.604272, 
191188,3,0.085250237,122.7064746,219.2228827,431.0368806,462.7455581,482.8334984,601.2669006, 
191247,3,39.98666236,98.09908093,252.2178449,349.9667039,353.3906043,484.6875238,886.095506, 
191730,3,0.669803146,49.34373091,210.3240117,365.2195206,402.4546837,2040.225924,2049.582113, 
192485,1,0.080362243,308.7572806,349.5216321,390.966534,533.0222114,651.60998,831.2409417, 
192591,1,27.35720112,512.458442,677.1581262,2415.743906,3591.459697,3694.231454,3723.765551, 
192769,3,0.666082302,43.890769,203.1477853,399.2673584,401.1189303,850.8482575,1011.376109, 
192787,3,0.641182396,45.08160408,247.0326558,358.0828676,359.5745302,880.7365566,965.7451146, 
193930,3,0.006202885,57.99461668,166.5964257,494.5010516,500.7017561,2062.956142,2151.955051, 
194019,2,0.318498936,25.93756417,467.9928898,581.7935391,584.8205385,624.3708961,736.588638, 
194930,3,0.169343479,40.14990814,176.165396,573.2426249,717.76371,1037.147143,1423.017181, 
194957,2,0.141882922,224.6788066,356.1670987,688.1269029,765.3174287,820.7559075,883.2759035, 
195250,2,0.4501756,2.82E+02,336.4598849,1069.991113,1650.148044,1884.244168,2975.99351, 
195425,3,0.30167377,14.46526844,197.7898589,381.4502348,419.7781824,971.6184506,1671.378717, 
195492,3,0.500248831,207.3455962,297.4823141,363.8432296,491.166662,524.6393472,662.3118276, 
195658,1,20.12805313,3480.882044,5358.778697,5992.625311,6126.955687,7264.173253,7670.184936, 
196478,5,52.90727863,66.52866125,81.04323201,158.9151575,202.9532163,316.6159738,318.0734786, 
198717,1,22.39369469,322.7424873,609.5483505,3535.602681,3953.819448,4019.977549,4190.566848, 
199320,1,22.19315631,2996.118651,4158.738551,4337.530759,4691.601207,4.73E+03,4740.923591, 
199576,1,0.262075619,352.7296396,441.9879655,698.3780441,832.4813071,837.0316361,1265.752338, 
199633,2,0.418897294,6.08E+01,401.1599048,477.0767647,499.9357686,556.3276538,590.7618083, 
199655,1,0.640814448,414.3291071,679.8889075,788.3050741,1813.946586,2950.565061,3321.623725, 
200376,0,1119.170349,1241.454286,1324.291918,1672.760658,2191.857363,2323.612621,2635.326715, 
200508,3,40.16869118,146.8777066,267.8305079,410.8392031,447.0191804,505.4956295,562.0325973, 
201483,1,0.121542876,515.9238297,2062.702638,2671.885675,2752.7761,2901.015773,3360.223604, 
203861,1,0.52476797,640.2052908,1422.154614,1490.997158,1513.014383,1977.044351,1993.769442, 
204704,3,0.16693317,85.246673,174.5840766,1328.048125,1437.943052,1812.288611,1850.281801, 
204728,1,0.184418408,925.6659449,3923.022669,3973.655877,4003.496848,4128.658321,4234.94839, 
205856,1,0.124873596,1803.274407,2781.023183,2833.174768,2969.674961,3227.924492,3330.555124, 
206121,3,0.015042046,59.13469864,167.1086782,441.0874215,488.001024,629.0855621,638.9905385, 
206831,1,0.108073131,7.40E+02,2539.794403,2562.352497,3529.885839,4363.91127,5083.977404, 
206862,2,0.492769577,23.48608322,352.4037919,500.6062177,1579.031649,2933.270399,3039.641055, 
206916,3,93.75407371,183.3497414,207.4781339,637.0282697,685.7009768,1606.230672,2536.338516, 
207093,1,82.32915617,2144.900995,2657.841495,3281.754733,3294.844088,4626.794686,4990.944607, 
207490,4,72.97603095,79.94345583,177.3072666,286.001096,354.57784,400.7045451,465.6715235, 
207638,2,0.125477134,295.1475716,1423.37956,1466.803923,2.34E+03,3174.473578,4823.33441, 
208177,2,0.569475217,247.7933345,373.9438549,753.444551,882.1729421,1373.845492,2112.520646, 
208665,2,0.19653442,277.7492178,1679.214656,2379.404857,2702.119946,3567.43634,4136.511517, 
209045,2,0.018594304,26.67662986,3.04E+03,3534.433553,3636.760962,3678.914551,4013.799709, 
209055,2,0.067133744,26.35998803,3007.952939,3493.357126,3595.231566,3637.297633,3749.580773, 
209796,2,33.30427978,208.850479,716.4665882,893.5272473,1027.546544,1727.12621,2050.148372, 
211046,2,0.337498315,21.75980513,786.8897166,804.3818928,899.0649526,1337.605506,1358.659502, 
211053,2,0.210001438,21.98480668,775.2305707,784.2301138,919.1029177,1341.777905,1372.868263, 
211660,3,0.154603723,29.9734331,293.5304982,367.4283891,1176.520502,1233.069786,1299.24995, 
211712,7,44.08284368,134.672382,204.4935979,228.7274355,236.324577,245.0640427,255.469194, 
212606,7,0.054065098,63.0596485,74.89143486,124.1937208,1.56E+02,174.0037991,227.1285865, 
214382,1,77.82570897,1568.659179,1623.682605,1.75E+03,1955.654444,1965.691946,2159.847067, 
214523,3,0.694803468,109.1181924,179.3299377,319.5008657,509.8437168,574.4370689,586.5309276, 
215504,1,0.19362749,663.1430433,1247.104544,2767.377743,3415.681172,4639.86356,4642.407923, 
216583,3,0.066558184,54.13365876,107.369466,352.6800302,616.4094122,663.0933607,952.6151639, 
217260,3,221.2900908,221.4518863,257.6344378,627.8749171,635.5117121,691.1315725,742.1073498, 
217881,1,8.457335872,369.3111002,1327.761502,3771.549285,4311.032982,4330.13564,5.14E+03, 
217984,3,0.180447841,36.22787505,149.556395,399.5673054,521.2852571,839.884978,1092.066886, 
218113,1,0.206223371,361.691697,390.5677895,416.0685042,447.5219126,655.7600829,1183.111865, 
218300,4,0.575827317,42.23222467,100.6689645,108.4515992,305.1884533,370.786561,465.0176832, 
220190,2,149.4524743,279.3105894,1832.784714,2248.215333,4121.917916,7121.987066,7284.482127, 
220971,8,0.099027208,53.65814043,56.16412744,82.60940106,115.5472079,137.2872865,193.4784428, 
221201,1,0.16061985,302.2272943,1197.248446,1263.948014,2236.062349,2513.261368,2671.785846, 
221484,2,0.169103383,177.935416,444.0004849,1.32E+03,1464.773572,2634.577669,2697.622856, 
222653,4,37.56149171,114.9553872,203.8144793,277.7622434,322.1440732,325.922693,438.3381718, 
223394,1,28.33597023,450.2766039,609.588831,828.5809676,850.4348723,873.677861,985.6830497, 
223594,4,37.71409541,87.6673636,220.2715894,239.7147248,401.9130348,433.2194151,523.6824347, 
224655,2,0.47160681,256.2876991,457.8530343,865.9050818,2595.742481,2801.533916,3521.786656, 
224944,3,0.048342007,133.2531147,192.3087808,349.0189749,667.7963861,800.7228189,828.7651843, 
225514,2,0.273738512,275.1688508,455.3917643,724.0819188,4320.552502,4516.816525,5426.521846, 
227972,1,0.619897082,457.3715732,674.6232214,1085.497191,5141.949781,5516.749682,8409.840894, 
228270,1,0.677802846,1240.897285,3011.027754,7022.861978,7425.437816,7662.598645,7685.259068, 
229238,1,83.15352227,389.3638626,679.6985867,1006.605162,2335.903994,2603.865927,2726.880496, 
231179,3,1.003568706,12.26711487,223.8693338,394.2799015,1006.59125,1711.04425,1931.624106, 
231463,3,0.561755161,214.4374208,269.7758255,1186.096994,2391.081061,2609.844882,2630.92077, 
231619,2,26.56914075,243.5977664,315.7614757,329.3067363,336.890308,358.6338577,476.4025281, 
231624,2,0.223383239,242.2529488,813.4269688,955.8920627,1913.422728,2816.985059,4317.839342, 
233015,1,0.223289772,2121.690756,4204.745259,4933.329065,4996.446312,7033.646666,10660.78933, 
233446,3,32.04440637,105.2574322,247.7984402,673.660696,1191.418042,1212.821911,1314.751928, 
233699,1,43.39751559,1517.409869,3099.483356,4142.133513,4448.699104,9772.31988,9939.325596, 
233707,2,118.9036658,209.6109365,357.1935687,365.3704092,461.5021042,528.8763254,565.1196277, 
233764,3,0.244583781,10.02830822,223.5378188,1979.196334,2010.246725,2510.369739,2567.185773, 
234832,3,0.177282501,79.57937896,194.273863,558.7160338,844.6084744,950.8941881,998.8096903, 
235328,10,0.080891569,58.0490321,121.7614458,141.286496,147.5745543,169.1176632,178.1578986, 
236503,1,0.207574901,642.8840486,765.1619565,1137.761407,1726.876559,1888.616125,2397.484972, 
236510,2,35.32043276,93.95311362,621.1806138,740.1145067,1099.84138,1182.856009,1779.298758, 
236566,5,0.100000101,97.68264785,134.7611734,137.9271039,184.5524621,309.5598868,311.536213, 
237151,0,2052.26929,2568.232839,2657.385779,3241.454524,3340.608047,3836.926158,4785.682225, 
237517,2,58.87124619,147.3913443,320.0876013,354.2987338,391.8677365,629.9808762,632.6105279, 
237697,3,0.176973789,1.37E+02,254.6575773,519.487141,667.0632453,694.5201591,893.7261431, 
238129,3,0.056127212,225.3970361,235.837302,356.0165476,502.9584909,526.2353264,647.2872882, 
238668,3,0.249883182,32.43547838,251.992302,4552.849821,5658.607926,5944.432587,6631.910019, 
239685,11,0.040794969,51.84288955,54.44219442,106.2813526,111.074848,129.95168,190.5713039, 
240177,2,0.590729843,141.7001576,332.9690923,446.2840654,447.8130576,710.9552857,868.5404315, 
240590,4,0.537971862,153.5076472,181.828791,256.5360509,759.8940836,1518.423194,1607.772932, 
240869,2,0.246000273,61.39111049,505.7351177,546.5851001,1104.240201,1349.828558,1916.250917, 
241253,5,0.34186128,26.6105701,55.73178832,272.2686499,284.7733069,328.1374805,426.634747, 
242865,2,0.07798536,283.4019841,590.3221638,966.7477871,1126.935856,1175.136032,1342.873839, 
244701,2,166.1526428,293.0894296,371.3258561,389.341041,540.0211417,666.8806358,698.229889, 
246748,2,0.729544394,47.47235624,1637.556569,2062.994846,3804.446357,4958.003554,6026.143111, 
247541,5,0.196933271,211.0084103,2.73E+02,282.7876383,291.7080798,349.7895414,463.5015639, 
248908,2,0.165043428,94.93891917,4.88E+02,665.8884386,670.0222724,822.0507446,1169.242545, 
250476,2,0.183554604,31.37692813,1354.951098,2130.255225,2358.846159,3177.942453,3180.043403, 
251964,7,0.499778796,48.05362812,155.3953119,173.0944235,274.081358,275.8526948,279.8666771, 
252097,4,0.100509519,138.310643,164.0982395,201.0454092,473.3487363,515.7278967,632.4836688, 
252133,0,973.9299484,1200.290137,1411.620449,1415.83475,1426.473484,1564.622745,1669.461082, 
252160,0,1582.354511,1605.921527,1711.741813,1734.182953,1801.762481,1918.705856,2051.524125, 
253060,3,0.319557996,214.0289429,217.4544741,410.4849207,702.9739036,735.5037101,753.0675763, 
256520,1,0.163035259,876.8223185,2609.431468,3798.950733,3870.141348,4571.790013,4755.237916, 
257579,2,0.299783145,22.47445756,393.8696859,7.30E+02,1297.003698,1449.643941,2586.363348, 
259427,4,80.5257418,120.2233429,280.0331681,280.9090205,417.3146751,452.8293235,850.3186433, 
259903,2,1.161541702,124.6438748,322.1597972,560.9171863,660.2417984,695.3267557,732.6075704, 
259988,1,0.337425218,351.3625448,3442.478012,3809.521151,5299.364528,6390.235418,7097.187228, 
260880,3,0.420018037,270.351182,292.9450982,370.1303852,766.8852712,777.6420771,846.2648238, 
262243,1,0.191824507,688.0851388,1017.515907,1025.753387,1139.733698,1196.301776,1232.737099, 
262522,1,0.23795784,302.8102304,409.5151582,412.3153796,485.1532538,554.4935412,567.120091, 
262683,2,0.539159998,179.9881465,495.6419254,549.0899005,630.4014139,643.4930487,690.8633777, 
262946,1,6.512156767,510.4406816,845.3760901,992.9090403,1044.06512,1075.834002,1448.535012, 
263330,4,0.404119068,104.0155996,163.0382232,242.1879006,307.0146254,318.1026123,360.6654865, 
265799,2,0.474433414,250.1276517,306.2613816,428.1109682,438.1550191,980.7965577,1032.33562, 
266106,2,0.390457432,221.0536256,860.6974947,933.4355539,1000.97923,1240.473147,2692.472882, 
267294,7,0.028098734,51.92031108,77.068979,159.1853766,168.2263457,216.4210038,292.5405432, 
268621,1,0.287478575,565.6998237,919.8971686,1047.927885,1664.835027,1852.033283,1936.020593, 
270060,0,1332.260495,1528.24597,1631.8545,1844.834317,1904.449569,2359.084881,2387.456729, 
270182,1,51.70206301,344.4028606,474.1532525,3139.684862,4036.63881,4460.112266,4686.193162, 
270693,1,0.042011839,317.9156574,370.0588071,408.4869582,437.5480055,560.3000295,743.0766935, 
271348,2,27.9189958,203.510086,402.7431788,407.9047931,431.0547565,780.2380831,1028.876005, 
271517,1,0.220077969,1650.725901,1698.249128,1856.530747,1925.248852,1942.576393,1960.281218, 
271997,0,4913.961526,5478.311182,8860.230821,9275.300428,10879.04581,11133.42144,11212.37034, 
272336,2,0.468876356,42.06737072,535.2378293,667.3063077,743.3409214,1873.459811,2971.360122, 
272751,2,18.6496421,279.364503,642.5374939,1061.135392,1515.074366,1718.049483,2854.068522, 
273634,3,1.885499626,9.948537832,299.4704971,300.5547796,339.8801952,712.6704143,831.6756652, 
275413,0,3411.414173,3770.844853,3880.25368,3903.988518,3961.818121,4004.165346,4118.262692, 
276379,2,0.104032816,175.1986954,575.6629183,582.199343,791.7356535,805.475853,898.8451324, 
276985,2,0.050535735,141.4548296,362.2400467,641.3409577,848.7661542,867.5299433,871.277383, 
277675,3,0.141820946,64.02950413,252.3759039,326.0413974,429.410189,1031.253133,1117.57544, 
279438,8,0.078019345,123.0064007,133.8436514,143.9747696,180.122755,190.8481041,222.4327245, 
280623,1,0.184159767,356.389768,381.3242302,404.9058222,517.8341305,556.7891118,677.8341849, 
281791,2,85.20545961,289.1154312,535.659489,624.1482391,720.0543785,829.5720018,832.5431708, 
285910,1,0.333429648,5228.392574,8826.88591,9.11E+03,11315.11177,15843.09823,16066.2796, 
286211,2,164.8275151,187.1262204,314.782191,358.015687,361.5312717,417.865611,621.2684522, 
286819,2,30.32396619,71.05254638,331.2670118,599.9633775,632.0381835,635.4165701,810.0886828, 
286828,2,0.032117637,98.26768873,318.8718054,615.1932057,629.627053,642.883028,841.4209433, 
287459,0,1095.262847,1888.361417,1917.371259,1925.213501,2239.881974,3630.555925,3671.009337, 
288246,1,8.697706485,2866.755675,3893.134065,4121.661025,4197.150274,4211.78004,4327.881744, 
290760,2,20.19029611,184.497967,355.7709598,406.3210898,465.0780468,606.2296109,656.8385426, 
290853,3,0.036372849,134.2084602,193.0657098,390.2932231,1052.212641,1677.694705,2156.669678, 
291499,2,105.5445153,164.4850303,311.0340671,334.2302668,368.9694202,395.0395538,455.6772281, 
292964,2,0.119319067,24.42784513,380.0465354,856.2013409,2251.086461,4164.065821,4677.091125, 
293909,1,0.497490461,993.8748842,2315.720196,6238.250383,6885.841238,7162.015883,8286.849255, 
294298,1,45.07594215,591.4516127,756.4434466,2072.488099,2701.207479,3439.762001,3746.186417, 
294448,3,94.09233761,133.4806836,205.6459719,365.3699511,544.0347967,687.6526176,908.1880549, 
294511,0,770.6033748,780.9993941,1118.539435,4439.418902,5414.863708,6346.607921,6355.528229, 
295326,7,0.15515,81.6015875,82.88092555,1.20E+02,154.999258,217.3258964,262.4632026, 
296431,1,0.526995118,1931.592473,2030.889911,2032.427785,2142.469422,2311.755781,2318.256023, 
296811,1,0.575169285,834.9693283,910.8135131,1150.231498,1164.397597,1172.715659,1477.404974, 
297418,3,28.36173015,127.5432492,213.8155759,357.9329947,1024.316656,1150.885333,1261.092897, 
297461,3,0.528845634,258.2444356,293.5490847,309.7618983,458.8219771,715.830882,947.2326916, 
298217,4,0.531148815,70.71353455,120.2263272,217.1391776,515.8590187,8.67E+02,997.4877239, 
299587,8,6.090355757,67.0353401,137.1495486,149.7546708,184.6631893,210.636429,260.8040009, 
300979,1,267.4222701,543.8673341,645.2249969,773.1466846,2389.532272,2398.808603,2475.33042, 
302231,1,0.571719662,1044.607092,5587.113503,7095.614506,7716.433928,7874.989587,9753.738251, 
303558,3,0.172249379,38.6157863,249.8111929,456.1008904,482.2827641,486.7701059,514.9860745, 
303656,2,0.719417593,76.44194557,310.0788024,486.9403164,518.3778308,612.2662283,956.4384162, 
303853,1,0.128753645,467.5555447,948.1149138,1379.408703,1714.420273,1911.134592,1924.290523, 
304300,1,0.160541157,504.8493059,1021.844183,2000.795806,2053.504467,2637.998073,2697.241808, 
306763,1,0.041632059,641.283576,1157.72714,1856.407702,2352.712488,2613.223585,3101.20761, 
308585,1,23.34628938,2207.437748,4582.510987,5193.504514,6220.39693,6589.992165,6821.726573, 
309610,0,394.5462649,604.7994972,712.1437165,1618.035721,1877.140436,2537.570817,2679.959075, 
310733,2,0.395667042,27.81228933,1446.665425,1492.70503,1511.736618,1541.250927,1552.668921, 
314120,3,0.059313788,29.22530228,238.7666886,439.7720975,556.3188432,728.6951711,769.3574697, 
314750,2,0.437708325,13.00795521,978.9999156,1390.806806,1532.03805,2154.51685,2386.045615, 
314810,0,684.6675268,1529.974715,2065.354637,2435.874168,2655.853737,2663.158723,2754.671644, 
315843,1,0.719809716,309.3914074,328.944981,1000.048646,1159.636293,1718.451398,1769.684924, 
320307,1,46.25885505,471.6175402,694.9072292,767.437798,1018.011362,1321.032869,1500.39215, 
320380,1,0.602907787,306.3292871,316.8293076,319.0095693,423.42788,426.1168742,483.4647311, 
320707,2,0.553629504,6.74E+00,2507.182739,3028.513084,3035.189418,3076.960418,3749.660446, 
323946,1,22.54717151,4261.129608,9609.105019,10443.51619,11190.56142,11983.88053,13803.42218, 
324559,2,0.278384764,50.41702441,346.5314389,694.1358032,2256.382971,2543.310336,2791.168724, 
324640,1,0.076417566,1097.80105,2461.726331,2534.344827,2778.790186,3110.579031,3504.868512, 
325059,4,0.296023862,166.1504222,272.645012,286.9355372,321.3249378,388.8633039,418.893875, 
326337,3,0.006238649,133.4182775,203.0866798,677.6152958,775.4090225,1003.09277,1013.239873, 
328037,1,0.198579077,596.3182731,693.1153051,938.5682926,1078.993525,1104.434346,1521.397881, 
328595,1,0.408004029,444.1076079,538.5731028,581.4236492,615.692396,707.6331115,718.8649834, 
330644,5,0.09049374,76.84457642,83.73335366,100.382476,2.28E+02,416.3967209,422.7603946, 
333848,4,53.89343231,61.4331086,255.249623,271.9075072,374.7788962,408.6975078,410.3411548, 
334176,4,28.13489408,153.6440364,175.366814,234.1390337,333.603054,371.1764737,453.5047085, 
334544,2,0.194408334,45.94434867,339.9513597,551.3301583,2212.802061,2236.647098,2335.853453, 
335120,4,0.076886589,101.7029723,117.5622574,176.7294779,366.4532551,374.1566165,4.08E+02, 
336898,1,7.32302511,596.6538146,1415.363577,2161.164078,2607.169904,3349.527929,3564.327118, 
337153,2,13.1549043,149.139794,3.17E+02,324.6751745,463.2084252,663.3739165,694.0586595, 
338965,0,373.4284374,389.407214,435.8113198,684.8816604,767.7031713,798.0458535,880.6414513, 
340255,11,86.78240307,106.9400912,138.6711778,165.2953033,178.7245652,201.7508489,204.0927597, 
341798,6,20.80826114,43.6032557,45.22290215,68.15574907,217.8467343,297.7867213,378.9385202, 
342861,11,0.139972305,86.70019828,121.8375762,135.7955174,138.6484981,140.315934,176.2196782, 
344026,1,0.138166284,531.7092322,3229.883337,4157.60876,4173.168287,4290.363439,5185.520036, 
345367,8,42.85812959,117.166282,118.4716552,168.8733219,204.7109058,276.1204681,295.1233246, 
346736,5,0.154438836,114.2426203,246.2087063,254.2702963,274.9197341,585.515764,1103.228384, 
351382,2,0.150874297,33.70421893,341.2840951,368.2152758,634.8977092,837.1432647,1060.349446, 
353628,1,0.213312616,317.0837331,675.7367543,774.7496988,1032.519285,1056.492568,1133.905063, 
362281,5,57.63664887,125.7901621,130.1879123,148.4349344,247.9582513,733.609643,746.243741, 
363234,4,0.356503123,123.2263992,254.4058183,289.0453488,304.0382799,356.4235924,449.1946395, 
